Data,Cod. PV,GBLU,GAS,BSP,
43164,56011,6,20,11,
43164,12115,,4,,
43164,3893,,3,3,
43164,1736,1,7,3,
43164,11703,4,10,5,
43164,59213,2,10,4,
43164,6259,5,20,12,
43164,16447,2,10,3,
43164,12105,,4,1,
43164,12103,2,12,3,
43164,2098,2,9,4,
43164,12114,,16,4,
43164,56388,1,5,2,
43164,25555,,20,2,
43164,5589,2,10,6,
43164,2158,2,9,9,
43164,57273,,8,2,
43164,11723,1,3,1,
43164,12052,2,6,4,
43164,2138,,2,,
43164,1678,2,16,2,
43164,2053,1,8,2,
43164,2686,,8,6,
43164,2672,,2,1,
43164,52474,2,30,4,
43164,57601,1,8,1,
43164,13833,,6,2,
43164,1717,,4,2,
43164,25501,,36,,
43164,6216,,36,,
43164,16445,,5,,
43164,6303,,7,3,
43164,57208,2,20,12,
43164,3465,,11,4,
43164,55905,2,12,7,
43164,25534,1,11,4,
43164,57835,3,15,6,
43164,3894,3,22,6,
43164,53490,3,14,3,
43164,57007,,26,3,
43164,6231,2,7,4,
43164,55942,1,3,2,
43164,5543,,7,3,
43164,12468,,5,6,
43164,51516,,15,3,
43164,3842,2,7,7,
43164,22973,3,15,3,
43164,51700,,10,,
43164,1718,,15,7,
43164,5868,,11,3,
43164,3835,,6,2,
43164,1694,1,5,2,
43164,16435,3,7,3,
43164,51024,,6,4,
43164,3817,,6,2,
43164,2718,1,5,4,
43164,1968,2,18,8,
43164,2060,,4,4,
43164,6408,1,6,4,
43164,52889,1,5,,
43164,52510,,12,6,
43164,12101,,13,3,
43164,52082,,2,,
43164,6248,1,8,3,
43164,1743,,10,2,
43164,22963,2,9,5,
43164,55973,2,10,8,
43164,13825,,2,1,
43164,13792,,12,4,
43164,1658,2,12,7,
43164,56581,2,10,5,
43164,13823,2,11,,
43164,22983,,9,3,
43164,15523,,5,5,
43164,13810,,4,3,
43164,2996,2,9,4,
43164,56350,,18,2,
43164,6334,5,20,10,
43164,54498,,10,,
43164,13820,,30,6,
43164,25554,5,21,10,
43164,56193,2,10,3,
43164,13862,3,26,7,
43164,13534,,10,6,
43164,3487,,5,,
43164,3831,2,6,3,
43164,11728,2,12,2,
43164,2990,2,9,3,
43164,25565,5,15,,
43164,5536,3,10,13,
43164,5588,,12,5,
43164,1971,2,12,3,
43164,13527,,14,6,
43164,2662,2,8,1,
43164,5591,,4,2,
43164,11743,2,12,7,
43164,2062,,3,2,
43164,12356,,5,3,
43164,12072,,4,2,
43164,22984,,3,2,
43164,2142,2,5,5,
43164,25575,,13,4,
43164,2143,,10,5,
43164,11719,2,12,2,
43164,52431,2,5,2,
43164,5548,,8,7,
43164,3793,2,10,3,
43164,2024,1,5,2,
43164,22966,1,9,2,
43164,1762,,5,2,
43164,2945,,8,,
43164,53958,,5,1,
43164,12107,3,9,5,
43164,2094,3,16,8,
43164,51704,2,12,2,
43164,2113,,6,2,
43164,11973,2,6,2,
43164,25517,,15,5,
43164,5505,2,10,4,
43164,12967,1,4,2,
43164,56633,,8,2,
43164,6358,1,8,1,
43164,56425,2,8,4,
43164,22979,3,16,7,
43164,1688,1,5,2,
43164,53903,1,5,1,
43164,2994,,13,,
43164,2109,6,10,,
43164,6249,2,12,,
43164,25548,2,3,2,
43164,3895,,15,4,
43164,11667,,6,2,
43164,1691,2,6,5,
43164,5586,1,1,1,
43164,25515,3,30,3,
43164,56808,,4,2,
43164,16448,2,5,,
43164,6297,1,6,3,
43164,13755,1,8,2,
43165,1676,,,4,
43165,12108,2,9,6,
43165,6351,2,7,,
43165,54593,5,26,5,
43165,13859,,5,1,
43165,3496,,21,12,
43165,22985,2,7,4,
43165,16462,4,18,4,
43165,53730,,26,10,
43165,55422,,10,,
43165,6357,,5,,
43165,3816,3,27,,
43165,55557,3,9,6,
43165,2963,,6,6,
43165,53306,2,12,3,
43165,3893,3,5,,
43165,51725,3,16,9,
43165,3550,,6,5,
43165,12082,4,10,6,
43165,57606,2,10,3,
43165,2036,,16,,
43165,1736,3,6,,
43165,55420,,28,2,
43165,16447,,12,,
43165,12105,,4,1,
43165,6466,1,2,1,
43165,53221,2,10,8,
43165,12073,,4,2,
43165,11674,,7,3,
43165,1690,1,5,2,
43165,6264,,2,2,
43165,2946,2,9,5,
43165,2692,,5,2,
43165,56388,,6,2,
43165,57273,2,8,2,
43165,11731,2,16,,
43165,2667,2,6,5,
43165,25556,2,8,1,
43165,15548,,10,4,
43165,6447,1,4,3,
43165,1678,3,15,,
43165,2111,2,12,7,
43165,3777,1,11,2,
43165,2716,,6,,
43165,16454,2,5,2,
43165,11766,,16,8,
43165,6203,2,2,2,
43165,56554,,16,4,
43165,6363,,8,6,
43165,11745,5,27,5,
43165,25501,,36,,
43165,12117,1,11,3,
43165,6437,2,7,4,
43165,57842,2,8,2,
43165,2974,2,18,10,
43165,6416,3,6,4,
43165,6338,1,3,4,
43165,13855,2,14,9,
43165,53514,2,3,3,
43165,2075,3,14,7,
43165,6403,2,10,3,
43165,16444,2,13,6,
43165,6428,1,10,5,
43165,6369,,25,,
43165,6263,,8,6,
43165,51226,,2,,
43165,53242,,10,5,
43165,2030,,5,,
43165,57598,2,10,4,
43165,16435,1,3,2,
43165,51024,2,4,,
43165,3817,2,12,,
43165,51740,1,16,6,
43165,55360,,7,2,
43165,53493,,3,2,
43165,16408,,9,3,
43165,6451,,2,,
43165,54385,,8,4,
43165,6408,1,3,2,
43165,52889,1,2,1,
43165,5518,,2,1,
43165,52410,,8,3,
43165,52438,1,13,1,
43165,52982,3,15,6,
43165,25549,4,32,,
43165,22974,,9,1,
43165,22981,,7,2,
43165,56778,5,14,4,
43165,52082,,4,1,
43165,51755,1,11,3,
43165,54341,,5,2,
43165,13535,,10,3,
43165,2700,3,4,1,
43165,2654,2,10,4,
43165,2656,2,18,3,
43165,2970,2,5,,
43165,2999,3,14,11,
43165,13823,,25,,
43165,15523,,11,6,
43165,52652,,12,4,
43165,22956,,27,,
43165,13856,,3,2,
43165,13810,1,1,,
43165,3762,4,28,5,
43165,3853,,6,3,
43165,6337,4,15,10,
43165,54498,,6,,
43165,1727,,8,5,
43165,25542,2,7,4,
43165,13820,6,30,,
43165,13840,,20,,
43165,59894,10,,,
43165,2705,3,15,7,
43165,12693,1,6,3,
43165,12939,,4,2,
43165,2961,,4,2,
43165,55949,5,6,5,
43165,5591,1,4,2,
43165,1970,2,7,4,
43165,6359,1,3,1,
43165,2143,,12,,
43165,11719,,10,,
43165,2024,1,5,2,
43165,2945,,,2,
43165,58000,,3,1,
43165,2023,2,5,3,
43165,57595,2,7,2,
43165,57056,,8,2,
43165,25571,,10,8,
43165,1671,,18,7,
43165,51704,,7,,
43165,2113,2,3,,
43165,2097,2,9,3,
43165,3887,,9,3,
43165,6358,1,8,1,
43165,12697,,4,3,
43165,1688,,4,2,
43165,13857,1,8,4,
43165,12695,3,10,2,
43165,22968,2,10,3,
43165,57605,,8,,
43165,2074,7,26,4,
43165,12942,,8,,
43165,6249,,21,,
43165,25548,,4,3,
43165,11727,3,15,,
43165,15501,2,12,2,
43165,11748,,1,1,
43165,6304,,29,7,
43165,6460,,5,3,
43165,57962,2,14,10,
43165,16448,,5,,
43165,11971,,5,,
43165,13755,,8,2,
43165,6219,,11,6,
43165,6255,,10,2,
43166,53171,1,2,2,
43166,13846,,6,4,
43166,1676,,14,3,
43166,5530,,15,,
43166,11734,2,9,2,
43166,54479,1,3,1,
43166,53667,,18,10,
43166,55567,,2,1,
43166,58414,3,12,4,
43166,11975,,5,3,
43166,55422,,12,,
43166,6204,,4,2,
43166,3896,,6,2,
43166,3893,,3,2,
43166,13814,,4,3,
43166,2698,2,10,3,
43166,12698,,8,,
43166,16447,2,4,3,
43166,12105,,3,1,
43166,12103,,13,4,
43166,6264,1,3,2,
43166,56388,,7,1,
43166,1787,,5,,
43166,12052,,6,4,
43166,2138,1,6,1,
43166,1678,2,14,,
43166,2053,,7,,
43166,2672,,1,1,
43166,52474,2,34,,
43166,57601,,14,3,
43166,1717,2,4,,
43166,54380,,18,,
43166,22960,3,20,2,
43166,16445,1,13,2,
43166,53490,,18,2,
43166,57007,4,21,,
43166,53514,,4,3,
43166,55942,,4,,
43166,22973,,18,,
43166,1718,,8,,
43166,51700,,6,2,
43166,3835,,4,,
43166,51226,,2,,
43166,51024,,5,2,
43166,1968,,4,2,
43166,11951,2,4,3,
43166,2060,,8,,
43166,52889,,3,1,
43166,15553,,2,,
43166,51743,2,7,8,
43166,12101,3,10,2,
43166,52510,2,9,5,
43166,55924,,7,4,
43166,51755,,5,,
43166,3838,2,15,3,
43166,6248,,2,,
43166,56381,2,12,5,
43166,6292,,4,6,
43166,55973,,8,6,
43166,25510,,4,2,
43166,1658,4,12,5,
43166,13823,,25,2,
43166,1693,2,4,2,
43166,13548,,21,9,
43166,6370,,6,,
43166,51733,3,15,6,
43166,13810,,3,1,
43166,12113,3,10,3,
43166,6337,,14,8,
43166,55642,1,4,2,
43166,54498,1,13,3,
43166,2690,4,15,5,
43166,56976,3,,,
43166,3851,2,9,5,
43166,22967,,5,,
43166,22975,,10,5,
43166,5805,2,9,2,
43166,1772,2,15,5,
43166,3831,,9,2,
43166,25565,,15,,
43166,11742,4,,,
43166,1971,2,12,4,
43166,2662,,11,1,
43166,5591,,4,,
43166,2062,,4,2,
43166,12072,,3,1,
43166,11719,3,19,2,
43166,2024,,6,2,
43166,1762,,5,2,
43166,53958,1,4,,
43166,12107,,9,2,
43166,6366,,2,3,
43166,51704,,12,,
43166,56938,,15,4,
43166,6224,2,20,3,
43166,6244,2,8,2,
43166,3887,3,11,,
43166,56633,1,8,1,
43166,59056,,3,1,
43166,1688,1,4,,
43166,53903,2,9,2,
43166,57605,1,7,1,
43166,2109,2,10,4,
43166,6249,,19,,
43166,16448,,4,2,
43166,56808,2,4,,
43166,2704,2,6,2,
43166,13755,,10,1,
43167,11725,2,20,8,
43167,5530,2,15,5,
43167,52399,,7,3,
43167,54479,,8,,
43167,1964,2,6,2,
43167,51568,,36,,
43167,11726,3,20,2,
43167,54593,,15,,
43167,13859,,8,2,
43167,53216,,7,5,
43167,56835,,29,7,
43167,11958,,8,3,
43167,55422,,15,,
43167,13495,,5,3,
43167,6357,1,7,1,
43167,6204,,4,2,
43167,1707,,15,4,
43167,3825,2,13,6,
43167,3809,,7,2,
43167,3816,,30,4,
43167,12115,,3,,
43167,3893,,3,2,
43167,1736,,5,3,
43167,55420,,29,2,
43167,11709,,3,3,
43167,16447,,4,,
43167,2989,1,4,2,
43167,12105,,4,2,
43167,1690,,4,,
43167,2098,2,11,4,
43167,12114,,4,7,
43167,6264,,3,2,
43167,2692,,4,4,
43167,25555,,3,,
43167,5589,,,2,
43167,57273,,8,2,
43167,2667,,6,3,
43167,5535,2,8,2,
43167,11723,,4,,
43167,6447,,6,4,
43167,1678,2,14,2,
43167,6377,2,8,2,
43167,2686,2,7,5,
43167,6353,4,33,,
43167,12060,1,4,3,
43167,3543,,10,3,
43167,16454,,4,,
43167,57601,2,6,,
43167,13501,,12,4,
43167,5529,2,9,9,
43167,13833,2,10,3,
43167,25501,4,26,6,
43167,2141,3,8,3,
43167,6437,2,7,4,
43167,57842,,6,2,
43167,3465,,9,3,
43167,52420,1,7,4,
43167,25534,,12,3,
43167,6231,2,11,6,
43167,53514,2,3,2,
43167,11713,3,12,5,
43167,5543,,8,2,
43167,6369,,16,,
43167,1694,,4,2,
43167,51024,,5,,
43167,3817,,10,2,
43167,2718,2,6,2,
43167,53493,,5,2,
43167,6405,,,4,
43167,54385,,5,,
43167,6451,,4,6,
43167,5518,2,,2,
43167,56778,2,14,4,
43167,52082,1,2,,
43167,6376,2,18,5,
43167,6248,,7,2,
43167,1784,,5,4,
43167,1743,2,,,
43167,22963,3,5,3,
43167,2656,,20,,
43167,6381,,11,4,
43167,56581,,7,,
43167,2970,,,4,
43167,13823,,26,,
43167,1693,,8,,
43167,22983,,8,2,
43167,55602,1,5,1,
43167,2996,2,10,3,
43167,2722,,8,4,
43167,13820,5,25,6,
43167,2702,5,12,8,
43167,11749,2,11,7,
43167,2990,,8,2,
43167,54252,2,21,3,
43167,13527,,8,4,
43167,57411,2,12,3,
43167,2662,,5,,
43167,5591,,4,3,
43167,6253,1,7,5,
43167,22984,,5,1,
43167,2143,,6,,
43167,52431,,7,1,
43167,22966,,6,1,
43167,2945,1,4,,
43167,58000,,1,1,
43167,2023,,5,3,
43167,6366,2,7,,
43167,51704,,6,,
43167,2113,,5,2,
43167,11973,,6,2,
43167,25517,2,,2,
43167,56248,1,2,2,
43167,5505,,7,8,
43167,6210,2,14,9,
43167,2097,,11,3,
43167,12967,,4,,
43167,6358,1,10,1,
43167,22979,2,12,8,
43167,12697,,5,2,
43167,1688,1,3,2,
43167,2994,3,9,9,
43167,6373,2,28,6,
43167,22959,,13,4,
43167,57605,,7,,
43167,2109,,13,3,
43167,2074,,21,,
43167,56756,,7,,
43167,6249,,10,,
43167,25548,2,4,3,
43167,11748,,2,1,
43167,6304,,25,11,
43167,56057,8,8,8,
43167,25515,2,34,,
43167,56808,,4,2,
43167,16448,,5,,
43167,6297,1,6,,
43167,11971,,3,3,
43168,53171,,4,1,
43168,1756,1,6,,
43168,13846,1,10,5,
43168,1676,,9,3,
43168,11734,,6,2,
43168,1955,,7,2,
43168,12108,2,15,8,
43168,54479,,9,,
43168,51568,,36,,
43168,13461,,13,4,
43168,22971,4,30,2,
43168,55702,7,14,4,
43168,13859,,4,2,
43168,55567,1,3,1,
43168,58414,4,20,5,
43168,22985,2,10,4,
43168,16462,2,19,4,
43168,11975,,5,,
43168,55422,,25,,
43168,6204,1,5,3,
43168,3896,2,6,2,
43168,52444,,10,,
43168,55557,,9,6,
43168,2963,2,9,8,
43168,53306,2,13,1,
43168,12115,,3,1,
43168,3893,,2,,
43168,51725,3,14,8,
43168,3550,,5,,
43168,12082,,10,,
43168,57606,2,8,3,
43168,2021,2,18,8,
43168,1736,,5,4,
43168,11964,,7,3,
43168,13814,1,3,2,
43168,6259,2,15,,
43168,12698,,5,,
43168,16447,,5,5,
43168,55817,2,7,4,
43168,12105,,4,1,
43168,6466,2,3,2,
43168,53221,2,10,7,
43168,12073,2,3,2,
43168,1690,1,5,2,
43168,12103,,12,,
43168,6264,,2,2,
43168,2946,,7,4,
43168,56388,1,6,2,
43168,57273,1,13,5,
43168,11731,,10,1,
43168,13763,,5,2,
43168,2667,2,4,,
43168,25556,,4,2,
43168,12052,,6,4,
43168,2138,1,5,1,
43168,15548,3,12,6,
43168,1678,,18,3,
43168,2053,1,10,2,
43168,2111,3,14,6,
43168,6377,,10,2,
43168,3777,2,11,2,
43168,2716,1,6,,
43168,2672,,2,1,
43168,16454,,4,2,
43168,11766,4,20,8,
43168,57601,1,6,2,
43168,53206,,4,,
43168,6203,2,6,2,
43168,1717,,6,2,
43168,25501,4,26,6,
43168,54380,,16,10,
43168,6363,2,20,14,
43168,12117,2,13,6,
43168,22960,2,20,3,
43168,16445,,11,,
43168,6303,2,5,3,
43168,5579,3,24,10,
43168,57208,3,5,5,
43168,55905,2,13,6,
43168,25534,1,10,3,
43168,6416,3,11,6,
43168,57835,7,22,7,
43168,3894,2,15,2,
43168,13855,3,13,9,
43168,53490,4,18,2,
43168,57007,,22,3,
43168,53514,2,3,3,
43168,2075,,5,3,
43168,6403,4,16,5,
43168,51516,,4,1,
43168,59058,2,6,3,
43168,16444,,14,6,
43168,6428,2,13,5,
43168,51700,,4,2,
43168,1718,3,8,3,
43168,2030,,2,2,
43168,3835,,6,3,
43168,5868,,12,2,
43168,53242,,8,7,
43168,51226,,4,2,
43168,57598,,8,5,
43168,16435,,6,,
43168,51024,2,3,3,
43168,5514,5,26,5,
43168,3817,,10,2,
43168,51740,2,9,7,
43168,2718,,7,3,
43168,1968,2,16,6,
43168,55360,1,12,4,
43168,2060,2,9,2,
43168,52889,,2,,
43168,6408,1,2,1,
43168,15553,1,2,,
43168,52410,1,7,4,
43168,52438,1,17,2,
43168,52982,1,20,7,
43168,22974,1,10,1,
43168,12101,,16,5,
43168,52510,,14,9,
43168,22981,,7,2,
43168,52082,,3,1,
43168,51755,1,15,4,
43168,54341,,6,2,
43168,13535,,6,3,
43168,56381,,9,4,
43168,2700,,8,1,
43168,2654,1,12,5,
43168,55973,2,10,8,
43168,13792,1,3,,
43168,2656,2,18,2,
43168,25510,,5,3,
43168,1658,2,11,8,
43168,2970,,5,,
43168,13823,,25,,
43168,1693,,5,2,
43168,15523,2,7,,
43168,2939,2,30,5,
43168,52652,,12,3,
43168,13856,1,2,2,
43168,13810,,4,2,
43168,12113,4,20,7,
43168,3762,,16,,
43168,6337,3,16,10,
43168,56350,2,16,2,
43168,6334,5,20,5,
43168,54498,,14,,
43168,2690,,6,4,
43168,1727,2,7,3,
43168,25542,,10,3,
43168,13820,,30,6,
43168,25554,2,28,6,
43168,6290,2,11,7,
43168,2705,3,17,7,
43168,56193,,4,2,
43168,13862,3,26,7,
43168,22967,,8,4,
43168,13534,,9,5,
43168,22975,,10,3,
43168,5805,2,9,3,
43168,3487,,8,5,
43168,3831,2,10,4,
43168,11728,,10,2,
43168,5536,,8,12,
43168,12693,,5,3,
43168,1971,,12,4,
43168,2961,,6,1,
43168,12939,,2,1,
43168,2662,,8,2,
43168,5591,,3,2,
43168,2062,,6,3,
43168,12072,,5,2,
43168,1970,,7,6,
43168,2142,,5,5,
43168,6359,,3,1,
43168,25575,,8,2,
43168,2143,5,15,5,
43168,11719,,21,3,
43168,5548,2,7,5,
43168,3793,,5,3,
43168,2024,,5,2,
43168,1762,,5,4,
43168,53958,,5,3,
43168,58000,,2,1,
43168,12107,,12,5,
43168,57595,,11,4,
43168,57056,,5,,
43168,2094,,15,7,
43168,25571,4,14,6,
43168,51704,2,10,2,
43168,2113,2,5,2,
43168,11973,2,5,1,
43168,2097,3,6,5,
43168,3887,,11,,
43168,6358,2,14,2,
43168,59056,,4,1,
43168,12699,,3,,
43168,1688,1,7,3,
43168,53903,1,11,1,
43168,13857,,6,4,
43168,12695,,12,3,
43168,22968,2,15,4,
43168,57605,,5,1,
43168,22980,,5,1,
43168,12942,,6,2,
43168,6249,5,20,12,
43168,25548,,3,2,
43168,11727,2,18,2,
43168,15501,2,11,4,
43168,57962,2,14,10,
43168,5586,,1,2,
43168,16448,2,7,2,
43168,56808,,5,3,
43168,2704,,9,4,
43168,13755,,11,3,
43168,6219,2,10,8,
43168,6255,2,8,2,
43169,1676,3,22,6,
43169,5530,2,14,6,
43169,52863,2,7,4,
43169,51568,6,19,11,
43169,53667,,20,12,
43169,6351,1,5,2,
43169,6270,1,7,5,
43169,13859,2,6,2,
43169,3496,,25,12,
43169,55422,,10,,
43169,53730,,14,,
43169,56011,5,13,7,
43169,3816,4,25,5,
43169,3893,,5,2,
43169,2036,,9,3,
43169,59213,2,7,6,
43169,16447,,5,3,
43169,22982,,7,5,
43169,12105,,3,1,
43169,12103,,8,4,
43169,12114,2,5,2,
43169,6264,,3,1,
43169,2692,2,5,,
43169,56388,,3,,
43169,25555,,5,2,
43169,5589,,8,4,
43169,2667,,3,3,
43169,5535,,9,7,
43169,1678,4,26,6,
43169,52474,5,21,10,
43169,52474,,36,,
43169,57601,,8,1,
43169,56554,3,14,5,
43169,6446,3,14,9,
43169,6407,6,12,9,
43169,25501,,36,,
43169,11745,,25,12,
43169,6437,1,10,4,
43169,52420,2,7,3,
43169,53514,,2,2,
43169,55942,,2,2,
43169,2075,2,10,5,
43169,22973,3,15,3,
43169,1718,,4,,
43169,1694,,4,3,
43169,16435,1,6,2,
43169,51024,,3,4,
43169,3817,2,8,2,
43169,6408,,5,3,
43169,52889,1,4,1,
43169,5518,,2,,
43169,25549,,30,6,
43169,3838,2,13,4,
43169,6248,,5,2,
43169,1784,,6,,
43169,6292,,4,6,
43169,1743,,,4,
43169,13825,,2,,
43169,13792,,3,2,
43169,56581,,8,4,
43169,1693,2,5,1,
43169,13810,,2,,
43169,3853,2,6,4,
43169,55642,2,5,3,
43169,13840,,25,5,
43169,13820,3,30,3,
43169,13527,,4,2,
43169,55949,2,10,4,
43169,2662,2,5,,
43169,2024,1,4,,
43169,12694,1,22,3,
43169,2945,,3,2,
43169,2023,,5,2,
43169,2965,,8,2,
43169,51704,,6,,
43169,25517,,5,2,
43169,56248,,2,2,
43169,6224,2,20,3,
43169,6244,,10,3,
43169,56633,,14,5,
43169,57605,,3,,
43169,2109,,10,6,
43169,2074,,27,10,
43169,25548,,4,3,
43169,3895,4,8,6,
43169,11748,,2,,
43169,6304,7,29,,
43169,25515,3,28,5,
43169,16448,,4,,
43171,53171,,3,2,
43171,11725,2,15,5,
43171,13846,2,10,5,
43171,1676,2,8,3,
43171,5530,4,14,4,
43171,11734,,7,1,
43171,52399,2,7,3,
43171,54479,1,7,,
43171,1964,,6,3,
43171,51568,,36,,
43171,6351,,7,3,
43171,55702,,4,,
43171,54593,3,15,3,
43171,13859,,4,2,
43171,58414,2,18,6,
43171,53216,,12,6,
43171,56835,5,26,5,
43171,11958,,8,3,
43171,55422,2,15,5,
43171,13495,,2,1,
43171,6204,2,4,2,
43171,6357,,4,1,
43171,3896,,9,2,
43171,52444,4,28,4,
43171,55557,2,8,6,
43171,12115,1,4,2,
43171,3893,2,3,3,
43171,1736,,11,,
43171,11703,4,10,8,
43171,55420,2,30,,
43171,6259,4,20,13,
43171,16447,2,7,3,
43171,2989,,4,1,
43171,12105,,4,1,
43171,11674,2,5,3,
43171,3850,,20,5,
43171,2098,,10,4,
43171,12114,,15,7,
43171,6264,1,2,2,
43171,56388,1,5,2,
43171,25555,2,21,2,
43171,5589,2,10,6,
43171,57273,2,12,4,
43171,2667,,3,3,
43171,11723,1,3,1,
43171,12052,2,6,4,
43171,2138,,5,1,
43171,15548,,5,4,
43171,6447,1,5,4,
43171,1678,3,15,2,
43171,2053,1,10,2,
43171,2686,2,7,4,
43171,6353,3,32,2,
43171,12060,,5,3,
43171,2672,,2,1,
43171,16454,,5,,
43171,52474,2,30,4,
43171,57601,1,8,1,
43171,13833,,12,3,
43171,13850,1,13,1,
43171,1717,,4,2,
43171,2052,,20,,
43171,25501,4,26,6,
43171,22960,,20,,
43171,3465,,10,3,
43171,13853,1,9,,
43171,25534,3,12,6,
43171,6338,,1,4,
43171,53490,,15,2,
43171,6231,2,9,6,
43171,53514,,3,2,
43171,2075,,2,,
43171,5543,2,6,2,
43171,51516,2,16,3,
43171,3842,,11,4,
43171,1718,,14,8,
43171,51700,,6,2,
43171,3835,,8,3,
43171,57598,,,3,
43171,3871,2,14,9,
43171,16435,1,7,3,
43171,51024,,5,3,
43171,3817,,6,2,
43171,2718,1,5,4,
43171,1968,2,15,6,
43171,11951,,6,4,
43171,2060,,4,4,
43171,52889,,5,,
43171,6408,2,6,4,
43171,52510,2,12,7,
43171,12101,2,14,3,
43171,56778,3,10,2,
43171,55924,,6,3,
43171,52082,,2,1,
43171,6248,,8,2,
43171,56381,2,10,6,
43171,6292,2,8,4,
43171,1743,,10,5,
43171,22963,,10,4,
43171,55973,,10,8,
43171,13825,,2,1,
43171,13792,2,11,3,
43171,2656,2,12,,
43171,1658,2,14,5,
43171,13823,,23,2,
43171,22983,2,7,2,
43171,15523,,7,7,
43171,2939,2,30,5,
43171,52652,,10,4,
43171,13810,1,4,3,
43171,2996,,10,4,
43171,6337,,17,8,
43171,6334,5,20,5,
43171,54498,,11,4,
43171,13820,,30,6,
43171,2702,4,13,8,
43171,11749,2,11,8,
43171,5805,2,6,2,
43171,3831,1,8,3,
43171,11728,2,16,4,
43171,2990,,12,2,
43171,5536,5,9,14,
43171,25565,,18,2,
43171,5588,,12,3,
43171,1971,2,9,4,
43171,13527,,13,6,
43171,2662,,5,1,
43171,5591,,3,2,
43171,2062,,4,3,
43171,6253,,8,4,
43171,12072,,4,2,
43171,22984,,3,2,
43171,2142,,6,6,
43171,25575,,13,4,
43171,2143,,10,3,
43171,11719,,9,,
43171,52431,2,6,2,
43171,3793,2,11,4,
43171,2024,1,5,2,
43171,22966,,6,1,
43171,1762,,5,4,
43171,2945,,5,2,
43171,12107,2,11,6,
43171,2094,3,15,9,
43171,6366,,7,2,
43171,51704,2,10,2,
43171,2113,,6,,
43171,11973,,7,2,
43171,25517,2,15,5,
43171,5505,2,8,7,
43171,56938,2,13,5,
43171,6210,2,15,8,
43171,2097,2,8,4,
43171,12967,1,4,2,
43171,3887,,10,3,
43171,6358,1,10,1,
43171,56425,,9,2,
43171,22979,3,16,8,
43171,1688,1,3,2,
43171,53903,1,10,1,
43171,2994,,13,,
43171,22959,,10,3,
43171,57605,,5,,
43171,2109,,13,3,
43171,6249,,30,7,
43171,25548,2,3,2,
43171,11667,2,6,2,
43171,6304,,29,7,
43171,5586,,3,1,
43171,56808,,3,,
43171,16448,,5,,
43171,11971,3,8,3,
43171,13755,1,8,2,
43172,1955,,7,2,
43172,12108,2,12,7,
43172,54479,,6,,
43172,6423,4,23,7,
43172,13859,,5,,
43172,55567,,2,1,
43172,22985,,8,4,
43172,16462,2,22,4,
43172,53730,2,27,8,
43172,55422,,16,,
43172,6204,,6,,
43172,6357,1,4,,
43172,3816,2,33,,
43172,2963,,6,4,
43172,53306,3,15,3,
43172,51725,2,16,9,
43172,3550,,8,,
43172,57606,2,14,5,
43172,2036,1,16,3,
43172,2021,2,12,5,
43172,1736,3,,5,
43172,59213,1,9,5,
43172,12698,,5,,
43172,16447,2,8,3,
43172,55817,2,7,4,
43172,12105,,3,2,
43172,6466,1,4,2,
43172,53221,,12,8,
43172,12073,,4,3,
43172,1690,,5,3,
43172,12103,3,9,5,
43172,6264,,3,2,
43172,2946,2,9,6,
43172,2692,,5,2,
43172,56388,,7,1,
43172,1787,,5,,
43172,11731,,18,,
43172,25556,,13,3,
43172,15548,3,12,6,
43172,1678,3,10,,
43172,2111,2,13,6,
43172,6377,2,8,2,
43172,3777,1,15,2,
43172,2716,,6,2,
43172,16454,,4,,
43172,11766,,20,8,
43172,57601,1,7,2,
43172,13501,,8,2,
43172,6203,,5,2,
43172,1717,2,3,,
43172,6216,,30,6,
43172,54380,5,21,,
43172,12112,,32,4,
43172,12117,,15,5,
43172,16445,,19,,
43172,6303,2,4,4,
43172,6437,1,7,3,
43172,57842,2,8,2,
43172,57208,2,15,10,
43172,6416,3,9,7,
43172,57835,6,18,4,
43172,13855,3,18,11,
43172,57007,,26,,
43172,53514,2,3,3,
43172,55942,,3,2,
43172,2075,3,14,8,
43172,6403,3,15,5,
43172,16444,3,14,6,
43172,6428,3,13,6,
43172,6263,,5,2,
43172,6369,,25,,
43172,53242,,7,8,
43172,2030,,5,,
43172,57598,2,10,4,
43172,1694,1,4,3,
43172,51024,3,5,3,
43172,3817,2,6,,
43172,51740,1,11,6,
43172,55360,1,12,5,
43172,2060,,6,,
43172,53493,,3,2,
43172,54385,,6,3,
43172,6451,,6,,
43172,6405,,,2,
43172,15553,,2,1,
43172,52410,2,7,3,
43172,52982,3,18,8,
43172,52438,2,16,1,
43172,25549,,30,6,
43172,54484,,14,,
43172,22974,1,11,1,
43172,52082,,2,,
43172,51755,2,14,4,
43172,54341,2,7,2,
43172,6376,2,18,6,
43172,3838,2,15,2,
43172,13535,,11,4,
43172,2700,,6,1,
43172,2654,2,12,6,
43172,25510,1,4,3,
43172,6381,,8,2,
43172,1658,2,11,8,
43172,56581,2,8,5,
43172,2970,2,4,2,
43172,13823,2,23,,
43172,1693,2,4,2,
43172,15523,,8,,
43172,13856,,2,2,
43172,3762,3,27,7,
43172,55602,1,4,2,
43172,55642,1,4,2,
43172,56350,2,20,2,
43172,2675,2,10,8,
43172,1727,2,7,4,
43172,25542,2,8,3,
43172,25554,3,25,8,
43172,6290,2,12,5,
43172,2705,2,15,9,
43172,56193,1,11,3,
