Data,Cod. PV,GBLU,GAS,BSP,
42798,3809,1,,,
42798,6257,,2,1,
42798,2075,,7,5,
42798,22932,6,30,,
42798,22973,,18,4,
42798,1718,,14,4,
42798,51700,,4,2,
42798,57598,,10,3,
42798,1694,,2,2,
42798,16435,1,7,3,
42798,51024,2,2,,
42798,3817,,10,6,
42798,55360,2,7,,
42798,6408,,8,3,
42798,52889,1,4,1,
42798,53206,,1,1,
42798,52510,,7,5,
42798,51755,,4,,
42798,3838,3,6,,
42798,6248,,5,1,
42798,1784,,6,3,
42798,56381,,10,5,
42798,1743,2,5,4,
42798,13792,,3,,
42798,1693,,6,2,
42798,13810,,1,1,
42798,1727,,8,4,
42798,13840,,22,,
42798,13820,6,20,10,
42798,54252,,23,2,
42798,25575,,6,2,
42798,11719,,8,,
42798,2024,,4,,
42798,12107,2,8,4,
42798,2113,,7,,
42798,25517,,5,2,
42798,56248,,3,2,
42798,6210,3,14,8,
42798,6358,2,5,2,
42798,53903,,5,1,
42798,13857,1,6,3,
42798,22963,,3,2,
42798,2109,,9,,
42798,2074,,25,12,
42798,12942,,6,,
42798,6249,,20,17,
42798,6337,,12,6,
42798,6304,7,29,,
42800,53171,,2,1,
42800,5543,,2,1,
42800,13846,2,12,4,
42800,1676,,8,2,
42800,58312,,2,,
42800,5530,5,13,6,
42800,11734,,7,1,
42800,52399,,7,4,
42800,54479,,7,1,
42800,52863,2,7,4,
42800,51568,,36,,
42800,11726,2,14,2,
42800,6351,1,7,2,
42800,54593,,20,2,
42800,55567,,,2,
42800,58414,2,22,4,
42800,53216,,10,6,
42800,3496,,25,12,
42800,56835,6,25,5,
42800,11958,,9,3,
42800,53730,3,28,6,
42800,55422,2,24,7,
42800,13495,,2,1,
42800,6357,2,5,2,
42800,3896,,12,2,
42800,12103,2,11,5,
42800,52444,4,28,4,
42800,1688,,4,2,
42800,12115,,5,1,
42800,2036,,7,2,
42800,11703,,12,,
42800,59213,,11,4,
42800,2989,,4,2,
42800,22982,,9,3,
42800,12105,,6,2,
42800,53221,3,14,10,
42800,12073,,2,,
42800,1690,1,6,2,
42800,2098,2,10,5,
42800,12114,,10,6,
42800,6264,,4,2,
42800,56388,,6,2,
42800,25555,2,19,3,
42800,5589,2,10,4,
42800,57273,,8,4,
42800,11723,,4,1,
42800,12052,,6,4,
42800,2138,,4,2,
42800,25510,,3,,
42800,1678,3,16,3,
42800,2053,,6,1,
42800,2111,2,12,4,
42800,6377,1,4,1,
42800,6353,,33,4,
42800,3543,,10,5,
42800,2672,,3,1,
42800,52474,2,28,6,
42800,57601,,5,2,
42800,13833,,8,1,
42800,56554,6,19,10,
42800,1717,,4,,
42800,16448,6,10,10,
42800,2052,,18,4,
42800,25501,6,24,6,
42800,2141,,10,4,
42800,16445,,6,,
42800,6437,2,8,4,
42800,5529,,6,6,
42800,57208,,8,,
42800,3465,,10,4,
42800,25534,,11,4,
42800,6338,,4,4,
42800,53490,,12,2,
42800,6231,,10,5,
42800,53514,,5,5,
42800,6257,,2,1,
42800,2075,3,13,7,
42800,22932,,30,6,
42800,16444,2,16,5,
42800,1718,,14,4,
42800,51700,,6,,
42800,5868,,7,2,
42800,52494,,9,1,
42800,57598,,4,2,
42800,51024,,6,5,
42800,25568,,9,3,
42800,1968,,21,8,
42800,54385,,13,3,
42800,25549,,36,,
42800,52510,,6,3,
42800,51755,,6,2,
42800,54341,,6,4,
42800,3838,1,16,3,
42800,6248,1,7,3,
42800,56381,2,10,6,
42800,1743,,7,5,
42800,55973,2,10,8,
42800,13792,1,11,4,
42800,1658,2,16,8,
42800,13823,,25,,
42800,22983,2,8,2,
42800,15523,,8,6,
42800,52652,,8,3,
42800,13810,,4,3,
42800,3762,4,26,6,
42800,55602,1,3,1,
42800,2996,,13,5,
42800,55642,2,6,3,
42800,6334,3,18,5,
42800,54498,,14,3,
42800,13820,4,26,6,
42800,25554,4,24,8,
42800,11749,1,11,8,
42800,22967,,8,4,
42800,1772,5,12,5,
42800,3831,,11,4,
42800,11728,2,12,2,
42800,2990,,10,4,
42800,5536,,10,12,
42800,25565,2,20,,
42800,5588,,14,6,
42800,1971,2,9,5,
42800,13527,,14,8,
42800,2062,,3,2,
42800,6253,1,7,5,
42800,12072,,4,2,
42800,22984,,3,2,
42800,2142,,6,5,
42800,25575,,12,3,
42800,2143,,8,3,
42800,11719,,13,3,
42800,52431,,7,3,
42800,5548,2,8,8,
42800,3793,1,16,5,
42800,2024,1,5,2,
42800,22966,1,5,2,
42800,1762,,6,3,
42800,11751,2,12,2,
42800,58000,,2,1,
42800,11750,,12,3,
42800,12107,,9,5,
42800,57595,,3,,
42800,11762,,7,,
42800,11761,,12,,
42800,57056,2,7,4,
42800,2094,,16,6,
42800,6366,2,7,2,
42800,51704,2,10,2,
42800,11973,,11,2,
42800,25517,,13,5,
42800,5505,2,13,5,
42800,56938,2,10,7,
42800,6224,,20,5,
42800,2097,,11,4,
42800,12967,,5,2,
42800,3887,,12,3,
42800,6358,,5,,
42800,22979,4,22,10,
42800,12698,,7,,
42800,53903,1,4,1,
42800,13857,,14,4,
42800,12695,3,12,3,
42800,2994,4,15,6,
42800,22963,,4,2,
42800,6373,2,28,6,
42800,22959,,10,5,
42800,2109,,10,6,
42800,6249,,15,5,
42800,25548,3,7,5,
42800,11667,,5,,
42800,6337,2,22,11,
42800,5586,1,1,1,
42800,25515,2,30,4,
42800,56808,,5,2,
42800,6297,2,7,3,
42800,11971,2,7,3,
42800,13755,,8,2,
42801,53171,,2,1,
42801,5543,,2,1,
42801,5530,,12,2,
42801,1955,,8,2,
42801,12108,2,9,6,
42801,54479,,8,,
42801,51568,,31,5,
42801,55702,6,12,7,
42801,13859,2,8,2,
42801,55567,,5,,
42801,22985,2,10,4,
42801,16462,2,21,3,
42801,11975,,5,3,
42801,55422,,10,,
42801,3825,3,18,8,
42801,3816,3,25,6,
42801,55557,3,10,8,
42801,1688,2,4,2,
42801,53306,3,15,4,
42801,3893,2,,5,
42801,51725,2,16,9,
42801,3550,,9,5,
42801,2036,,5,,
42801,1736,1,8,5,
42801,55420,3,13,2,
42801,6259,5,19,13,
42801,16447,,18,7,
42801,55817,2,7,4,
42801,12105,,2,1,
42801,6466,1,4,2,
42801,12073,,2,2,
42801,11674,,2,1,
42801,6264,,4,3,
42801,2946,,8,4,
42801,2692,,5,2,
42801,56388,,6,2,
42801,1787,,4,,
42801,11731,,17,1,
42801,2138,,4,,
42801,25510,,5,6,
42801,6447,,6,4,
42801,1678,2,10,,
42801,6377,,5,2,
42801,12060,,3,2,
42801,16454,,9,2,
42801,11766,,10,6,
42801,57601,3,6,,
42801,6203,3,5,2,
42801,11745,9,25,3,
42801,6363,5,17,10,
42801,6407,,16,6,
42801,22960,2,30,4,
42801,16445,,12,1,
42801,57842,2,8,2,
42801,6416,2,8,6,
42801,57007,,27,,
42801,3809,1,2,1,
42801,53514,,4,,
42801,6257,2,,,
42801,55942,1,3,2,
42801,6403,3,14,5,
42801,22932,,30,6,
42801,51516,,11,2,
42801,22973,2,15,2,
42801,6428,1,9,4,
42801,1718,,12,2,
42801,1671,,10,4,
42801,6263,,6,6,
42801,6369,,15,2,
42801,3835,,8,2,
42801,53242,,8,6,
42801,2030,,6,1,
42801,51226,,4,2,
42801,57598,,7,3,
42801,1694,,5,4,
42801,16435,1,8,2,
42801,51024,2,4,2,
42801,3817,2,10,,
42801,51740,2,11,7,
42801,11951,2,6,2,
42801,2060,,8,,
42801,53493,,6,3,
42801,16408,,12,,
42801,6405,,6,5,
42801,6451,,3,,
42801,6408,1,6,4,
42801,5518,,2,1,
42801,12939,,3,,
42801,52410,2,11,4,
42801,52982,,6,4,
42801,52438,,20,2,
42801,22974,1,11,2,
42801,51755,,6,2,
42801,6376,,19,5,
42801,13535,,8,3,
42801,2963,,10,7,
42801,2700,2,7,,
42801,56581,2,9,3,
42801,2970,,6,2,
42801,13823,2,21,2,
42801,1693,1,4,1,
42801,13810,1,1,,
42801,3853,,5,3,
42801,6204,,10,4,
42801,15548,2,10,8,
42801,1727,,8,4,
42801,25542,,9,3,
42801,13820,3,30,3,
42801,6290,2,13,4,
42801,2702,4,13,8,
42801,13862,,26,10,
42801,22975,2,18,4,
42801,5805,2,6,4,
42801,3487,,4,3,
42801,5536,2,6,6,
42801,5588,4,10,5,
42801,1970,3,7,3,
42801,6359,1,5,2,
42801,2143,,5,,
42801,11719,,13,,
42801,2024,,5,2,
42801,2945,,5,2,
42801,12107,,9,2,
42801,57595,4,10,5,
42801,2965,2,6,2,
42801,25571,4,22,8,
42801,51704,,6,,
42801,2113,,6,3,
42801,56248,,3,2,
42801,6244,2,12,5,
42801,3887,3,9,,
42801,6358,1,15,1,
42801,59056,1,5,1,
42801,12697,,4,3,
42801,53903,,2,,
42801,22968,2,15,3,
42801,22963,2,2,,
42801,2074,5,29,3,
42801,12942,,4,2,
42801,6249,,24,,
42801,25548,,7,7,
42801,11727,,21,2,
42801,15501,3,13,5,
42801,11748,,2,1,
42801,6304,,36,,
42801,57962,2,18,7,
42801,11964,2,5,3,
42801,56808,2,,,
42801,13755,,9,2,
42801,5591,2,10,5,
42801,6219,2,9,7,
42801,6255,,10,2,
42802,53171,,2,2,
42802,5543,,2,1,
42802,11725,2,25,10,
42802,13846,,7,3,
42802,1676,,8,3,
42802,58312,,2,2,
42802,5530,,14,3,
42802,11734,1,8,2,
42802,54479,,4,,
42802,1964,,4,3,
42802,12101,3,25,9,
42802,58414,2,22,5,
42802,56835,,32,5,
42802,55422,,20,,
42802,12103,,6,4,
42802,3896,2,7,2,
42802,1688,,6,,
42802,3893,,10,,
42802,12082,1,17,5,
42802,2036,3,8,,
42802,2021,,16,5,
42802,13814,,4,3,
42802,12105,,3,1,
42802,1690,,5,2,
42802,12114,,4,,
42802,57273,,14,4,
42802,25556,,13,2,
42802,5535,,9,6,
42802,1678,,14,,
42802,2053,1,8,1,
42802,52474,2,30,4,
42802,57601,,6,,
42802,13501,,8,2,
42802,13833,2,6,,
42802,1717,,12,,
42802,6363,,8,10,
42802,6216,,8,9,
42802,25501,,36,,
42802,12112,,36,,
42802,12117,,10,5,
42802,6437,2,8,4,
42802,57208,2,8,8,
42802,55905,2,14,6,
42802,25534,1,10,2,
42802,57835,,20,5,
42802,13855,2,21,11,
42802,53490,,16,2,
42802,53514,2,4,4,
42802,6257,,1,,
42802,22932,,30,6,
42802,1718,,10,,
42802,51700,,6,2,
42802,5868,,11,3,
42802,52494,,6,,
42802,3817,,10,2,
42802,1968,2,10,4,
42802,55360,,15,6,
42802,53206,,1,1,
42802,52982,,6,2,
42802,12699,,3,,
42802,51743,,7,7,
42802,52510,,12,5,
42802,22981,,6,3,
42802,56778,4,18,5,
42802,51755,1,7,1,
42802,6248,,4,,
42802,55973,,8,8,
42802,13825,,3,2,
42802,6381,,7,3,
42802,13823,,17,,
42802,13548,,25,11,
42802,15523,,7,3,
42802,13856,1,3,2,
42802,13810,,4,2,
42802,12113,2,7,,
42802,56350,,18,2,
42802,25554,3,25,8,
42802,3831,2,10,4,
42802,25565,,20,,
42802,11742,4,,,
42802,1971,,13,3,
42802,57411,,13,3,
42802,2062,,3,2,
42802,12072,,3,2,
42802,25575,,9,1,
42802,11719,3,19,2,
42802,1762,2,6,5,
42802,11751,,18,2,
42802,58000,,3,1,
42802,51704,1,11,2,
42802,11973,2,11,2,
42802,5505,,16,10,
42802,56425,1,7,2,
42802,53903,1,3,,
42802,12695,,12,3,
42802,22959,,5,,
42802,2109,,16,,
42802,12942,2,6,,
42802,6249,,18,,
42802,5586,,2,1,
42802,56808,,5,2,
42802,13755,,11,2,
42803,53171,,3,,
42803,5543,,2,,
42803,1676,,9,4,
42803,11734,1,9,2,
42803,52399,,8,3,
42803,54479,,3,,
42803,51568,,36,,
42803,6423,3,24,10,
42803,22971,,36,,
42803,53667,,14,10,
42803,6351,,8,3,
42803,13859,,7,3,
42803,53216,3,11,10,
42803,11958,,6,3,
42803,53730,2,28,7,
42803,15553,,8,,
42803,55422,,10,,
42803,6357,,10,,
42803,3816,,25,,
42803,1688,,3,2,
42803,12115,1,4,,
42803,1736,1,7,,
42803,58098,5,,,
42803,11703,4,10,5,
42803,55420,,19,2,
42803,2698,,10,2,
42803,11709,,4,2,
42803,2989,,4,3,
42803,12105,,3,2,
42803,53221,,4,,
42803,11674,,6,4,
42803,2098,,10,4,
42803,12114,,9,4,
42803,6264,,4,2,
42803,2692,,5,2,
42803,56388,,6,2,
42803,25555,2,20,3,
42803,5589,2,12,3,
42803,57273,5,6,2,
42803,13763,,4,2,
42803,11723,,3,1,
42803,12052,,9,5,
42803,2138,1,6,1,
42803,1678,2,18,,
42803,6377,,10,3,
42803,6353,,37,,
42803,16454,,6,,
42803,11766,,12,,
42803,52474,2,30,4,
42803,57601,,6,3,
42803,1717,,,5,
42803,2052,,18,5,
42803,16445,,14,,
42803,6303,2,5,3,
42803,57842,,9,3,
42803,3465,,13,4,
42803,13766,,2,1,
42803,2974,2,13,6,
42803,3809,,2,1,
42803,6231,2,9,6,
42803,6257,,2,1,
42803,11713,,10,5,
42803,55942,,2,2,
42803,2075,,6,,
42803,22932,6,30,,
42803,3842,1,6,4,
42803,59058,,4,2,
42803,16444,2,16,5,
42803,1718,,10,,
42803,6369,,9,,
42803,1694,2,3,2,
42803,16435,,,1,
42803,51024,,5,2,
42803,5514,3,24,9,
42803,53493,,6,1,
42803,16408,,6,2,
42803,54385,,8,2,
42803,6408,,2,,
42803,52982,,5,2,
42803,25549,,36,,
42803,51755,,6,2,
42803,54341,2,12,5,
42803,3838,2,16,3,
42803,6248,,6,3,
42803,1784,1,6,2,
42803,56381,,11,5,
42803,1743,2,4,3,
42803,13792,,5,,
42803,1658,,10,,
42803,13823,,17,,
42803,1693,,5,,
42803,22983,,7,3,
42803,2939,2,30,5,
42803,52652,,12,2,
42803,22956,,15,,
42803,55602,,4,1,
42803,2996,2,13,5,
42803,55642,,6,3,
42803,6334,3,18,2,
42803,54498,,14,,
42803,13820,5,26,5,
42803,13840,2,28,4,
42803,1735,1,3,2,
42803,56976,3,,,
42803,11728,,16,2,
42803,2990,,11,4,
42803,25565,,16,4,
42803,1971,,8,2,
42803,2961,,7,,
42803,54252,2,23,2,
42803,55949,4,9,5,
42803,2062,,1,1,
42803,6253,2,6,4,
42803,22984,,3,2,
42803,2142,,6,5,
42803,2143,,7,,
42803,52431,2,6,3,
42803,5548,,7,7,
42803,2024,,5,2,
42803,22966,,7,2,
42803,11750,,13,4,
42803,12107,2,11,4,
42803,57595,,3,,
42803,2094,3,13,3,
42803,6366,,10,2,
42803,51704,,5,,
42803,2113,1,5,,
42803,25517,2,3,,
42803,56248,,2,,
42803,6210,,15,10,
42803,2097,,11,3,
42803,12967,2,6,2,
42803,3887,,12,,
42803,6358,1,4,,
42803,22979,2,16,7,
42803,59056,,6,2,
42803,53903,,4,1,
42803,2994,,18,8,
42803,22963,,3,2,
42803,22959,,17,4,
42803,2109,,12,4,
42803,2074,,21,2,
42803,56756,,7,,
42803,6249,3,20,,
42803,25548,,18,9,
42803,11667,2,5,2,
42803,6337,,6,2,
42803,11748,,3,,
42803,6304,,29,7,
42803,11964,,2,1,
42803,25515,,34,2,
42803,56808,,5,,
42803,6297,,7,,
42803,11971,2,10,3,
42804,53171,,3,1,
42804,5543,,2,1,
42804,13846,2,10,5,
42804,1676,,9,4,
42804,58312,,2,,
42804,5530,2,14,10,
42804,1955,,8,2,
42804,12108,1,14,9,
42804,54479,,4,,
42804,54484,,9,,
42804,52863,2,6,5,
42804,51568,,30,6,
42804,11726,2,14,2,
42804,13461,,12,2,
42804,54593,2,20,5,
42804,55567,,3,2,
42804,58414,3,18,6,
42804,22985,2,8,4,
42804,16462,2,21,3,
42804,11975,,6,2,
42804,55422,2,20,2,
42804,1707,,12,4,
42804,3896,,10,4,
42804,12103,,10,4,
42804,52444,4,16,2,
42804,56011,4,24,11,
42804,55557,1,10,7,
42804,1688,,5,2,
42804,53306,,12,2,
42804,12115,,5,2,
42804,51725,2,15,8,
42804,3550,1,5,,
42804,2036,,13,3,
42804,1736,1,,3,
42804,59213,2,8,5,
42804,13814,,3,2,
42804,16447,4,18,6,
42804,12105,,6,2,
42804,6466,1,3,3,
42804,53221,3,14,12,
42804,12073,2,2,2,
42804,1690,2,5,2,
42804,6264,1,5,4,
42804,2946,2,11,6,
42804,56388,,8,,
42804,57273,,8,4,
42804,1787,,5,,
42804,11731,,12,1,
42804,25556,1,11,1,
42804,2138,,6,1,
42804,25510,,7,5,
42804,6447,1,5,4,
42804,1678,2,17,3,
42804,2053,,7,2,
42804,2111,4,14,6,
42804,12060,1,3,2,
42804,2672,,2,2,
42804,2070,,3,2,
42804,11766,,10,8,
42804,57601,,6,,
42804,13833,,7,,
42804,6203,,5,3,
42804,2102,,30,6,
42804,11745,,30,7,
42804,25501,,36,,
42804,12117,2,12,4,
42804,2141,,10,4,
42804,22960,3,29,4,
42804,6437,,9,4,
42804,5529,,3,2,
42804,5579,2,27,8,
42804,57208,2,8,5,
42804,52420,2,10,3,
42804,25534,1,9,2,
42804,6416,2,11,4,
42804,6338,2,2,3,
42804,3894,2,24,5,
42804,53490,4,17,3,
42804,57007,,20,5,
42804,3809,,2,1,
42804,53514,2,7,6,
42804,6257,,2,,
42804,2075,,5,3,
42804,6403,3,16,6,
42804,22932,,27,9,
42804,51516,2,9,2,
42804,6428,3,13,6,
42804,1671,,14,4,
42804,1718,,10,2,
42804,51700,,9,,
42804,51226,,4,2,
42804,53242,,5,3,
42804,5868,,8,,
42804,52494,,7,1,
42804,3835,,5,1,
42804,57598,,10,3,
42804,16435,1,5,1,
42804,51024,,8,8,
42804,3817,2,10,3,
42804,51740,,11,8,
42804,1968,2,18,7,
42804,11951,,6,3,
42804,2060,2,9,5,
42804,6408,,4,3,
42804,52889,,7,1,
42804,5518,,1,1,
42804,12939,,2,1,
42804,52410,,9,4,
42804,52982,,7,2,
42804,52438,2,11,,
42804,12699,,2,,
42804,22974,,13,2,
42804,55924,4,13,7,
42804,51755,1,7,2,
42804,6376,4,20,,
42804,13535,,8,4,
42804,2963,2,8,5,
42804,6292,,6,5,
42804,2700,,6,1,
42804,55973,2,10,5,
42804,13792,,4,,
42804,6381,2,6,2,
42804,1658,3,17,10,
42804,56581,,9,4,
42804,2970,2,5,1,
42804,2999,2,9,6,
42804,13823,,18,,
42804,15523,2,8,4,
42804,51733,2,15,6,
42804,13856,,2,2,
42804,13810,,4,2,
42804,12113,2,19,7,
42804,3762,1,30,6,
42804,6204,2,15,7,
42804,15548,,18,8,
42804,25542,,8,2,
42804,13820,3,26,7,
42804,25554,5,26,5,
42804,3851,2,8,6,
42804,6290,2,12,7,
42804,11749,2,14,9,
42804,22967,2,7,3,
42804,22975,2,18,4,
42804,5805,2,10,6,
42804,3487,,5,3,
42804,3831,1,12,5,
42804,5536,,12,13,
42804,25565,3,15,2,
42804,5588,3,13,8,
42804,1971,3,8,5,
42804,2062,,4,2,
42804,12072,,5,3,
42804,25575,,4,,
42804,2143,3,12,5,
42804,11719,,11,,
42804,2024,,7,2,
42804,1762,,6,3,
42804,2945,1,6,2,
42804,11751,,14,2,
42804,58000,,2,2,
42804,57595,,8,3,
42804,11762,2,7,,
42804,11761,,9,3,
42804,57056,,5,3,
42804,2965,,6,,
42804,25571,,18,8,
42804,51704,,15,1,
42804,2113,1,4,2,
42804,11973,,9,2,
42804,25517,,2,2,
42804,56938,,15,4,
42804,6224,4,18,3,
42804,6244,,12,4,
42804,2097,1,6,7,
42804,3887,,7,2,
42804,6358,,12,2,
42804,59056,2,,,
42804,12698,,5,2,
42804,12697,,5,4,
42804,53903,1,8,1,
42804,12695,,12,3,
42804,22968,,15,3,
42804,6373,,20,,
42804,2109,3,10,3,
42804,6249,,10,,
42804,11727,2,19,2,
42804,6337,,8,4,
42804,15501,2,10,2,
42804,56057,,12,12,
42804,57962,2,14,10,
42804,5586,,3,1,
42804,11964,,5,3,
42804,56808,,5,3,
42804,13755,,12,3,
42804,5591,2,12,3,
42804,6219,,9,7,
42804,6255,2,10,,
42805,1676,3,23,7,
42805,5530,,14,8,
42805,11734,,8,2,
42805,54479,,3,1,
42805,3895,3,16,7,
42805,51568,,36,,
42805,53667,,10,5,
42805,55702,5,13,7,
42805,6270,,7,5,
42805,13859,,10,4,
42805,56835,,32,5,
42805,3816,3,25,5,
42805,1688,,3,2,
42805,3893,2,4,4,
42805,2021,,10,5,
42805,6259,,12,,
42805,55817,1,8,4,
42805,22982,,8,4,
42805,12105,,2,,
42805,12114,3,7,3,
42805,2692,,5,,
42805,5535,1,9,7,
42805,1678,2,29,5,
42805,6377,,3,,
42805,16454,,7,2,
42805,52474,,30,6,
42805,57601,,6,2,
42805,13501,,8,5,
42805,56554,,10,,
42805,2052,,16,4,
42805,25501,,26,10,
42805,57835,2,18,4,
42805,3809,,1,1,
42805,6257,,,2,
42805,55942,,4,1,
42805,2075,2,12,5,
42805,22932,,30,6,
42805,22973,,16,2,
42805,51700,,3,,
42805,1718,,10,6,
42805,1694,,3,2,
42805,16435,1,8,4,
42805,3817,,10,5,
42805,6408,1,8,3,
42805,52889,,2,1,
42805,52982,3,12,3,
42805,52510,2,8,5,
42805,51755,,3,,
42805,6248,,5,2,
42805,56381,,8,4,
42805,1743,,5,3,
42805,55973,,3,5,
42805,13792,,2,2,
42805,1693,1,5,3,
42805,2939,3,34,,
42805,52652,,8,2,
42805,13810,,1,1,
42805,3853,2,3,3,
42805,54498,2,10,2,
42805,1727,,8,4,
42805,13820,,30,6,
42805,25554,2,30,4,
42805,2702,3,14,8,
42805,1970,,7,6,
42805,25575,,4,2,
42805,11719,,7,2,
42805,12107,,10,2,
42805,51704,,5,,
42805,25517,,4,2,
42805,12967,,3,1,
42805,3887,3,14,,
42805,6358,1,2,1,
42805,13857,,6,4,
42805,22963,,3,2,
42805,2109,,10,,
42805,2074,,28,9,
42805,12942,,6,2,
42805,6249,,20,17,
42805,6337,,10,5,
42805,6304,,36,,
42805,25515,,32,4,
42807,53171,,3,1,
42807,5543,,2,1,
42807,13846,,10,5,
42807,1676,,10,3,
42807,5530,2,12,8,
42807,52399,,7,3,
42807,54479,,8,,
42807,51568,5,26,6,
42807,6351,1,7,2,
42807,12101,,20,5,
42807,54593,2,20,4,
42807,58414,3,20,6,
42807,53216,2,11,8,
42807,11958,,5,2,
42807,53730,2,28,6,
42807,55422,2,24,8,
42807,13495,,2,1,
42807,12103,,11,5,
42807,3896,,10,3,
42807,52444,4,28,4,
42807,1688,,4,2,
42807,12115,,4,,
42807,2036,,9,2,
42807,2021,,10,5,
42807,1736,1,7,4,
42807,11703,,8,5,
42807,55420,,20,,
42807,2698,,7,3,
42807,2989,1,4,2,
42807,12105,,6,2,
42807,11674,2,2,1,
42807,1690,,6,2,
42807,2098,2,9,4,
42807,12114,,13,5,
42807,6264,2,3,2,
42807,25555,,22,3,
42807,5589,2,10,6,
42807,57273,,8,4,
42807,13763,,4,2,
42807,11723,,4,,
42807,12052,2,6,4,
42807,2138,,6,,
42807,1678,3,16,3,
42807,2053,,4,1,
42807,6377,1,6,2,
42807,3543,,10,5,
42807,2672,,3,1,
42807,2070,,4,,
42807,52474,5,16,15,
42807,52474,,36,,
42807,57601,2,6,2,
42807,13833,7,2,2,
42807,1717,2,4,2,
42807,16448,,32,4,
42807,6216,,36,,
42807,25501,10,26,,
42807,11745,,,10,
42807,54380,,21,10,
42807,2052,,17,4,
42807,16445,,6,,
42807,6303,,7,3,
42807,6437,2,9,5,
42807,5529,2,6,6,
42807,57208,,8,,
42807,2974,,6,2,
42807,25534,3,10,3,
42807,13855,,21,13,
42807,53490,,14,3,
42807,6231,,10,5,
42807,53514,,6,5,
42807,6257,,3,,
42807,2075,2,14,7,
42807,22932,5,25,6,
42807,3842,2,10,5,
42807,16444,3,16,3,
42807,1718,,12,2,
42807,51700,,8,2,
42807,52494,,8,,
42807,5868,,11,3,
42807,57598,,3,,
42807,51024,2,7,4,
42807,25568,2,10,3,
42807,1968,2,18,5,
42807,2060,,6,2,
42807,53206,,1,1,
42807,52982,,5,2,
42807,25549,,36,,
42807,52510,,6,3,
42807,56778,,20,2,
42807,51755,,6,2,
42807,3838,2,16,2,
42807,6248,1,7,3,
42807,1784,,6,2,
42807,56381,,11,6,
42807,1743,2,7,5,
42807,55973,2,10,8,
42807,13825,,2,1,
42807,13792,1,12,4,
42807,1658,3,17,9,
42807,13823,,21,2,
42807,22983,,10,3,
42807,15523,,7,6,
42807,13810,,4,3,
42807,2996,2,12,6,
42807,55642,,6,3,
42807,6334,3,15,5,
42807,54498,,13,,
42807,1727,,7,,
42807,13820,,30,6,
42807,13840,,15,,
42807,13862,3,26,7,
42807,1772,2,15,5,
42807,3831,1,9,3,
42807,11728,,18,2,
42807,2990,2,9,3,
42807,54252,2,23,,
42807,13527,,14,7,
42807,2062,,4,2,
42807,12072,,4,2,
42807,22984,,4,2,
42807,2142,,6,5,
42807,25575,,13,3,
42807,2143,,7,3,
42807,11719,,11,2,
42807,52431,,6,3,
42807,5548,2,7,6,
42807,3793,2,18,6,
42807,2024,2,4,1,
42807,22966,,5,2,
42807,1762,,6,3,
42807,2945,,3,1,
42807,11751,,14,2,
42807,58000,,2,1,
42807,11750,,12,2,
42807,12107,2,8,4,
42807,57595,,3,,
42807,11761,,8,,
42807,11762,,8,,
42807,2094,,15,7,
42807,6366,2,8,3,
42807,51704,2,12,2,
42807,2113,2,5,,
42807,11973,,8,3,
42807,25517,,13,5,
42807,56248,,2,2,
42807,5505,2,15,6,
42807,6210,3,15,7,
42807,6244,2,5,2,
42807,2097,1,9,4,
42807,6358,1,10,1,
42807,22979,2,16,8,
42807,12698,,5,,
42807,53903,1,4,1,
42807,13857,1,12,3,
42807,12695,,12,3,
42807,2994,3,18,6,
42807,22963,,5,,
42807,22959,,12,4,
42807,2109,,10,6,
42807,22980,,5,1,
42807,12942,,4,,
42807,6249,3,18,6,
42807,25548,3,7,6,
42807,11667,,6,,
42807,6337,2,16,9,
42807,6304,,13,,
42807,5586,1,2,1,
42807,6297,,7,4,
42807,11971,2,6,2,
42807,13755,1,8,2,
42808,53171,,2,1,
42808,5543,,2,1,
42808,11725,2,25,10,
42808,1676,2,9,3,
42808,5530,,10,,
42808,11734,,7,1,
42808,1955,,7,2,
42808,12108,2,9,6,
42808,54479,,3,,
42808,13859,2,8,2,
42808,22985,,8,4,
42808,16462,2,19,4,
42808,55422,,10,,
42808,3825,2,18,5,
42808,3816,,22,,
42808,55557,1,12,7,
42808,1688,2,4,2,
42808,53306,2,14,2,
42808,3893,,5,5,
42808,51725,2,15,11,
42808,59213,2,8,5,
42808,6259,5,21,12,
42808,16447,3,20,7,
42808,12105,,2,1,
42808,6466,1,4,2,
42808,53221,2,11,4,
42808,12073,,3,2,
42808,6264,,4,3,
42808,2946,2,11,5,
42808,2692,,6,2,
42808,56388,1,5,2,
42808,57273,,14,4,
42808,1787,2,4,2,
42808,11731,2,16,2,
42808,25510,3,9,6,
42808,6447,,4,2,
42808,1678,2,16,,
42808,2053,1,6,1,
42808,6353,,33,4,
42808,12060,1,3,2,
42808,16454,2,7,1,
42808,11766,,12,4,
42808,57601,,5,2,
42808,6203,2,3,2,
42808,56554,3,14,6,
42808,11745,,30,7,
42808,6446,,24,13,
42808,25501,6,24,6,
42808,12112,8,20,10,
42808,2141,,11,3,
42808,22960,,15,3,
42808,16445,,7,,
42808,57842,,6,2,
42808,55905,2,13,6,
42808,52420,2,8,6,
42808,6416,3,8,6,
42808,57007,,25,,
42808,3809,,2,1,
42808,53514,2,2,2,
42808,6257,,2,1,
42808,55942,1,5,,
42808,6403,2,15,4,
42808,22932,,36,,
42808,51516,,11,2,
42808,22973,,16,2,
